20080502	電子期貨            	EXF    	A         	568	775112.0000	731	996906.0000	-163	-221795.0000	2833	3863404.0000	704	959190.0000	2129	2904214.0000
20080502	電子期貨            	EXF    	B         	50	68589.0000	0	.0000	50	68589.0000	291	396866.0000	289	394138.0000	2	2728.0000
20080502	電子期貨            	EXF    	C         	804	1097193.0000	881	1202949.0000	-77	-105756.0000	2295	3129335.0000	7184	9797539.0000	-4889	-6668204.0000
20080502	金融期貨            	FXF    	A         	486	598385.0000	294	361914.0000	192	236471.0000	1857	2290285.0000	210	258361.0000	1647	2031924.0000
20080502	金融期貨            	FXF    	B         	0	.0000	13	15965.0000	-13	-15965.0000	744	917650.0000	16	19734.0000	728	897916.0000
20080502	金融期貨            	FXF    	C         	654	805000.0000	870	1069596.0000	-216	-264596.0000	3400	4193520.0000	10791	13309619.0000	-7391	-9116099.0000
20080502	櫃買期貨            	GTF    	A         	333	206861.0000	320	198655.0000	13	8206.0000	41	25883.0000	6	3787.0000	35	22096.0000
20080502	櫃買期貨            	GTF    	B         	0	.0000	0	.0000	0	.0000	0	.0000	43	27130.0000	-43	-27130.0000
20080502	櫃買期貨            	GTF    	C         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
20080502	摩臺期              	MSF    	A         	2	2116.0000	1	1057.0000	1	1059.0000	4	4228.0000	3	3171.0000	1	1057.0000
20080502	摩臺期              	MSF    	B         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
20080502	摩臺期              	MSF    	C         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
20080502	小型臺指            	MXF    	A         	2431	1093740.0000	1997	896553.0000	434	197187.0000	2460	1105114.0000	2736	1227663.0000	-276	-122549.0000
20080502	小型臺指            	MXF    	B         	0	.0000	0	.0000	0	.0000	0	.0000	9	4051.0000	-9	-4051.0000
20080502	小型臺指            	MXF    	C         	0	.0000	180	80720.0000	-180	-80720.0000	298	134145.0000	179	80577.0000	119	53568.0000
20080502	臺灣50期貨          	T5F    	A         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
20080502	臺灣50期貨          	T5F    	B         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
20080502	臺灣50期貨          	T5F    	C         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
20080502	臺股期貨            	TXF    	A         	8545	15379374.0000	7230	13005101.0000	1315	2374273.0000	7994	14348205.0000	4086	7353694.0000	3908	6994511.0000
20080502	臺股期貨            	TXF    	B         	337	606577.0000	238	428262.0000	99	178316.0000	361	649984.0000	4166	7500965.0000	-3805	-6850981.0000
20080502	臺股期貨            	TXF    	C         	3818	6876517.0000	2599	4671229.0000	1219	2205287.0000	31780	57215188.0000	39355	70749796.0000	-7575	-13534608.0000
20080502	非金電期貨          	XIF    	A         	192	214286.0000	222	247667.0000	-30	-33382.0000	1407	1567985.0000	130	144743.0000	1277	1423242.0000
20080502	非金電期貨          	XIF    	B         	0	.0000	0	.0000	0	.0000	6	6688.0000	0	.0000	6	6688.0000
20080502	非金電期貨          	XIF    	C         	0	.0000	0	.0000	0	.0000	2	2229.0000	1253	1396475.0000	-1251	-1394246.0000
20080505	電子期貨            	EXF    	A         	819	1104435.0000	894	1207167.0000	-75	-102732.0000	2820	3792767.0000	766	1029665.0000	2054	2763102.0000
20080505	電子期貨            	EXF    	B         	50	67118.0000	30	40553.0000	20	26565.0000	261	351045.0000	239	321455.0000	22	29590.0000
20080505	電子期貨            	EXF    	C         	281	378679.0000	571	768498.0000	-290	-389820.0000	2299	3091716.0000	7478	10057910.0000	-5179	-6966194.0000
20080505	金融期貨            	FXF    	A         	628	751652.0000	1041	1250528.0000	-413	-498876.0000	1526	1801471.0000	292	344019.0000	1234	1457452.0000
20080505	金融期貨            	FXF    	B         	90	106786.0000	188	225475.0000	-98	-118689.0000	708	835865.0000	78	92087.0000	630	743778.0000
20080505	金融期貨            	FXF    	C         	327	387830.0000	917	1094022.0000	-590	-706192.0000	3151	3720040.0000	11132	13142439.0000	-7981	-9422399.0000
20080505	櫃買期貨            	GTF    	A         	296	184994.0000	285	178111.0000	11	6884.0000	57	35774.0000	11	6901.0000	46	28873.0000
20080505	櫃買期貨            	GTF    	B         	0	.0000	0	.0000	0	.0000	0	.0000	43	26989.0000	-43	-26989.0000
20080505	櫃買期貨            	GTF    	C         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
20080505	摩臺期              	MSF    	A         	4	4178.0000	2	2073.0000	2	2105.0000	7	7257.0000	4	4147.0000	3	3110.0000
20080505	摩臺期              	MSF    	B         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
20080505	摩臺期              	MSF    	C         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
20080505	小型臺指            	MXF    	A         	2669	1186678.0000	5754	2559077.0000	-3085	-1372399.0000	1895	836566.0000	2860	1261123.0000	-965	-424557.0000
20080505	小型臺指            	MXF    	B         	0	.0000	0	.0000	0	.0000	0	.0000	9	3982.0000	-9	-3982.0000
20080505	小型臺指            	MXF    	C         	162	71716.0000	551	246040.0000	-389	-174324.0000	0	.0000	270	119462.0000	-270	-119462.0000
20080505	臺灣50期貨          	T5F    	A         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
20080505	臺灣50期貨          	T5F    	B         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
20080505	臺灣50期貨          	T5F    	C         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
20080505	臺股期貨            	TXF    	A         	10300	18336269.0000	14070	25022842.0000	-3770	-6686573.0000	4883	8600035.0000	5344	9453142.0000	-461	-853107.0000
20080505	臺股期貨            	TXF    	B         	594	1058562.0000	399	709207.0000	195	349356.0000	581	1028221.0000	4191	7416832.0000	-3610	-6388611.0000
20080505	臺股期貨            	TXF    	C         	2912	5168740.0000	4709	8373731.0000	-1797	-3204991.0000	31216	55238010.0000	40588	71722914.0000	-9372	-16484904.0000
20080505	非金電期貨          	XIF    	A         	476	521074.0000	539	591612.0000	-63	-70538.0000	1321	1458204.0000	107	117997.0000	1214	1340207.0000
20080505	非金電期貨          	XIF    	B         	0	.0000	0	.0000	0	.0000	6	6624.0000	0	.0000	6	6624.0000
20080505	非金電期貨          	XIF    	C         	0	.0000	0	.0000	0	.0000	2	2208.0000	1253	1383246.0000	-1251	-1381038.0000
20080506	電子期貨            	EXF    	A         	789	1067930.0000	501	675600.0000	288	392329.0000	3168	4305479.0000	826	1119686.0000	2342	3185793.0000
20080506	電子期貨            	EXF    	B         	0	.0000	20	26908.0000	-20	-26908.0000	261	354751.0000	259	352033.0000	2	2718.0000
20080506	電子期貨            	EXF    	C         	454	614885.0000	583	788984.0000	-129	-174099.0000	2320	3152417.0000	7628	10367978.0000	-5308	-7215561.0000
20080506	金融期貨            	FXF    	A         	564	659266.0000	384	448956.0000	180	210310.0000	1699	1995099.0000	285	333631.0000	1414	1661468.0000
20080506	金融期貨            	FXF    	B         	0	.0000	20	23534.0000	-20	-23534.0000	688	807987.0000	78	91603.0000	610	716384.0000
20080506	金融期貨            	FXF    	C         	781	914212.0000	1086	1268435.0000	-305	-354222.0000	2517	2955955.0000	10803	12687043.0000	-8286	-9731088.0000
20080506	櫃買期貨            	GTF    	A         	518	324523.0000	519	325153.0000	-1	-629.0000	55	34602.0000	10	6288.0000	45	28314.0000
20080506	櫃買期貨            	GTF    	B         	0	.0000	0	.0000	0	.0000	0	.0000	43	27055.0000	-43	-27055.0000
20080506	櫃買期貨            	GTF    	C         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
20080506	摩臺期              	MSF    	A         	1	1039.0000	1	1039.0000	0	.0000	8	8315.0000	5	5197.0000	3	3118.0000
20080506	摩臺期              	MSF    	B         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
20080506	摩臺期              	MSF    	C         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
20080506	小型臺指            	MXF    	A         	2571	1136044.0000	3093	1365801.0000	-522	-229758.0000	2187	967852.0000	2754	1216836.0000	-567	-248984.0000
20080506	小型臺指            	MXF    	B         	6	2652.0000	4	1768.0000	2	884.0000	0	.0000	7	3104.0000	-7	-3104.0000
20080506	小型臺指            	MXF    	C         	221	97825.0000	0	.0000	221	97825.0000	183	81151.0000	232	102880.0000	-49	-21729.0000
20080506	臺灣50期貨          	T5F    	A         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
20080506	臺灣50期貨          	T5F    	B         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
20080506	臺灣50期貨          	T5F    	C         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
20080506	臺股期貨            	TXF    	A         	10860	19204110.0000	10028	17713133.0000	832	1490976.0000	5373	9486135.0000	5232	9276433.0000	141	209702.0000
20080506	臺股期貨            	TXF    	B         	189	334430.0000	909	1604591.0000	-720	-1270162.0000	631	1119238.0000	4961	8799442.0000	-4330	-7680204.0000
20080506	臺股期貨            	TXF    	C         	3562	6296569.0000	5281	9335029.0000	-1719	-3038460.0000	30213	53584176.0000	41304	73147171.0000	-11091	-19562995.0000
20080506	非金電期貨          	XIF    	A         	586	636399.0000	470	509939.0000	116	126460.0000	1408	1544505.0000	78	85403.0000	1330	1459102.0000
20080506	非金電期貨          	XIF    	B         	0	.0000	0	.0000	0	.0000	6	6584.0000	0	.0000	6	6584.0000
20080506	非金電期貨          	XIF    	C         	0	.0000	56	61017.0000	-56	-61017.0000	0	.0000	1307	1433787.0000	-1307	-1433787.0000
20080507	電子期貨            	EXF    	A         	913	1252329.0000	776	1063674.0000	137	188654.0000	3068	4190543.0000	589	802445.0000	2479	3388098.0000
20080507	電子期貨            	EXF    	B         	27	36898.0000	1	1366.0000	26	35532.0000	274	374272.0000	246	336036.0000	28	38236.0000
20080507	電子期貨            	EXF    	C         	1024	1404916.0000	149	204054.0000	875	1200862.0000	2824	3856998.0000	7257	9913062.0000	-4433	-6056064.0000
20080507	金融期貨            	FXF    	A         	548	646963.0000	290	341874.0000	258	305090.0000	1858	2193054.0000	186	218847.0000	1672	1974207.0000
20080507	金融期貨            	FXF    	B         	70	82741.0000	28	32984.0000	42	49757.0000	682	805033.0000	30	35412.0000	652	769621.0000
20080507	金融期貨            	FXF    	C         	471	555727.0000	634	747802.0000	-163	-192076.0000	2277	2687766.0000	10726	12660970.0000	-8449	-9973204.0000
20080507	櫃買期貨            	GTF    	A         	957	599675.0000	962	602954.0000	-5	-3279.0000	47	29978.0000	7	4472.0000	40	25506.0000
20080507	櫃買期貨            	GTF    	B         	5	3208.0000	9	5759.0000	-4	-2551.0000	0	.0000	47	29984.0000	-47	-29984.0000
20080507	櫃買期貨            	GTF    	C         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
20080507	摩臺期              	MSF    	A         	1	1045.0000	3	3142.0000	-2	-2097.0000	7	7351.0000	6	6301.0000	1	1050.0000
20080507	摩臺期              	MSF    	B         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
20080507	摩臺期              	MSF    	C         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
20080507	小型臺指            	MXF    	A         	3421	1527329.0000	2688	1199505.0000	733	327824.0000	2393	1065000.0000	2311	1026122.0000	82	38878.0000
20080507	小型臺指            	MXF    	B         	0	.0000	5	2236.0000	-5	-2236.0000	0	.0000	12	5350.0000	-12	-5350.0000
20080507	小型臺指            	MXF    	C         	561	250940.0000	76	33879.0000	485	217061.0000	436	194412.0000	0	.0000	436	194412.0000
20080507	臺灣50期貨          	T5F    	A         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
20080507	臺灣50期貨          	T5F    	B         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
20080507	臺灣50期貨          	T5F    	C         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
20080507	臺股期貨            	TXF    	A         	11169	19944436.0000	10037	17923132.0000	1132	2021304.0000	5832	10358972.0000	4538	8090183.0000	1294	2268789.0000
20080507	臺股期貨            	TXF    	B         	653	1166964.0000	416	742882.0000	237	424082.0000	754	1344803.0000	4847	8644667.0000	-4093	-7299864.0000
20080507	臺股期貨            	TXF    	C         	5365	9580803.0000	3969	7083669.0000	1396	2497134.0000	30474	54345734.0000	40169	71532886.0000	-9695	-17187152.0000
