201110	20110301	20110304	小型臺指            	MXF    	A         	27431	11909687.0000	23635	10251707.0000	3796	1657980.0000	5349	2337664.0000	3493	1510384.0000	1856	827280.0000
201110	20110301	20110304	小型臺指            	MXF    	B         	18	7838.0000	0	.0000	18	7838.0000	0	.0000	9	3942.0000	-9	-3942.0000
201110	20110301	20110304	小型臺指            	MXF    	C         	37801	16409205.0000	36462	15822820.0000	1339	586385.0000	3622	1581785.0000	2547	1092603.0000	1075	489182.0000
201110	20110301	20110304	股票期貨            	STF    	A         	22357	1419652.0000	21665	1347503.0000	692	72149.0000	3307	264307.0000	4865	388594.0000	-1558	-124287.0000
201110	20110301	20110304	股票期貨            	STF    	B         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
201110	20110301	20110304	股票期貨            	STF    	C         	817	53684.0000	1003	60050.0000	-186	-6366.0000	221	22985.0000	4950	426691.0000	-4729	-403706.0000
201110	20110301	20110304	金融期貨            	FXF    	A         	3379	3306442.0000	3390	3316993.0000	-11	-10551.0000	1248	1229525.0000	677	665947.0000	571	563578.0000
201110	20110301	20110304	金融期貨            	FXF    	B         	400	390484.0000	0	.0000	400	390484.0000	443	436444.0000	0	.0000	443	436444.0000
201110	20110301	20110304	金融期貨            	FXF    	C         	3387	3312581.0000	3846	3760745.0000	-459	-448164.0000	1657	1632476.0000	8308	8184962.0000	-6651	-6552486.0000
201110	20110301	20110304	非金電期貨          	XIF    	A         	1499	1690881.0000	1402	1580153.0000	97	110728.0000	339	383437.0000	325	366062.0000	14	17375.0000
201110	20110301	20110304	非金電期貨          	XIF    	B         	0	.0000	0	.0000	0	.0000	18	20374.0000	0	.0000	18	20374.0000
201110	20110301	20110304	非金電期貨          	XIF    	C         	611	688469.0000	694	782139.0000	-83	-93670.0000	159	179972.0000	73	82611.0000	86	97361.0000
201110	20110301	20110304	電子期貨            	EXF    	A         	3182	4278042.0000	3498	4704652.0000	-316	-426610.0000	638	868477.0000	334	454601.0000	304	413876.0000
201110	20110301	20110304	電子期貨            	EXF    	B         	0	.0000	20	26763.0000	-20	-26763.0000	127	172974.0000	84	114408.0000	43	58566.0000
201110	20110301	20110304	電子期貨            	EXF    	C         	4722	6348150.0000	2939	3951081.0000	1783	2397069.0000	3691	5027082.0000	4772	6499449.0000	-1081	-1472367.0000
201110	20110301	20110304	臺股期貨            	TXF    	A         	86028	149482517.0000	88539	153846557.0000	-2511	-4364040.0000	9895	17271838.0000	7520	13070460.0000	2375	4201378.0000
201110	20110301	20110304	臺股期貨            	TXF    	B         	998	1732499.0000	375	648595.0000	623	1083904.0000	1581	2770200.0000	1368	2396852.0000	213	373348.0000
201110	20110301	20110304	臺股期貨            	TXF    	C         	54094	93947014.0000	48120	83598829.0000	5974	10348185.0000	28125	49226851.0000	26676	46583167.0000	1449	2643684.0000
201110	20110301	20110304	臺灣50期貨          	T5F    	A         	0	.0000	0	.0000	0	.0000	500	300550.0000	0	.0000	500	300550.0000
201110	20110301	20110304	臺灣50期貨          	T5F    	B         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
201110	20110301	20110304	臺灣50期貨          	T5F    	C         	0	.0000	0	.0000	0	.0000	0	.0000	500	300550.0000	-500	-300550.0000
201110	20110301	20110304	摩臺期              	MSF    	A         	0	.0000	0	.0000	0	.0000	8	7344.0000	0	.0000	8	7344.0000
201110	20110301	20110304	摩臺期              	MSF    	B         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
201110	20110301	20110304	摩臺期              	MSF    	C         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
201110	20110301	20110304	櫃買期貨            	GTF    	A         	643	369115.0000	657	377151.0000	-14	-8036.0000	64	36778.0000	222	127758.0000	-158	-90980.0000
201110	20110301	20110304	櫃買期貨            	GTF    	B         	0	.0000	0	.0000	0	.0000	65	37440.0000	0	.0000	65	37440.0000
201110	20110301	20110304	櫃買期貨            	GTF    	C         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
201111	20110307	20110311	小型臺指            	MXF    	A         	34138	14780212.0000	41131	17805326.0000	-6993	-3025114.0000	2301	979651.0000	5194	2200800.0000	-2893	-1221149.0000
201111	20110307	20110311	小型臺指            	MXF    	B         	0	.0000	0	.0000	0	.0000	0	.0000	9	3852.0000	-9	-3852.0000
201111	20110307	20110311	小型臺指            	MXF    	C         	44687	19357630.0000	50112	21698866.0000	-5425	-2341236.0000	3449	1470836.0000	4259	1794007.0000	-810	-323171.0000
201111	20110307	20110311	股票期貨            	STF    	A         	22620	1479288.0000	21174	1428344.0000	1446	50944.0000	5613	393619.0000	5725	464912.0000	-112	-71293.0000
201111	20110307	20110311	股票期貨            	STF    	B         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
201111	20110307	20110311	股票期貨            	STF    	C         	820	112803.0000	3472	256520.0000	-2652	-143717.0000	448	68007.0000	7829	608557.0000	-7381	-540550.0000
201111	20110307	20110311	金融期貨            	FXF    	A         	5224	5165844.0000	4917	4858221.0000	307	307623.0000	1307	1283357.0000	429	419914.0000	878	863443.0000
201111	20110307	20110311	金融期貨            	FXF    	B         	120	119202.0000	0	.0000	120	119202.0000	563	552866.0000	0	.0000	563	552866.0000
201111	20110307	20110311	金融期貨            	FXF    	C         	5428	5365806.0000	4067	4017781.0000	1361	1348025.0000	1966	1930601.0000	7256	7124544.0000	-5290	-5193943.0000
201111	20110307	20110311	非金電期貨          	XIF    	A         	1532	1720836.0000	1592	1787568.0000	-60	-66732.0000	456	509580.0000	502	559065.0000	-46	-49485.0000
201111	20110307	20110311	非金電期貨          	XIF    	B         	0	.0000	0	.0000	0	.0000	18	20122.0000	0	.0000	18	20122.0000
