201102	20110103	20110107	小型臺指            	MXF    	A         	24874	11015981.0000	29432	13046886.0000	-4558	-2030905.0000	1883	820203.0000	3141	1355060.0000	-1258	-534857.0000
201102	20110103	20110107	小型臺指            	MXF    	B         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
201102	20110103	20110107	小型臺指            	MXF    	C         	38217	16940045.0000	42247	18734469.0000	-4030	-1794424.0000	3256	1421313.0000	2250	978770.0000	1006	442543.0000
201102	20110103	20110107	股票期貨            	STF    	A         	18354	1172763.0000	17577	1143183.0000	777	29580.0000	2636	165687.0000	7164	654844.0000	-4528	-489157.0000
201102	20110103	20110107	股票期貨            	STF    	B         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
201102	20110103	20110107	股票期貨            	STF    	C         	683	51047.0000	1273	107880.0000	-590	-56833.0000	26	3804.0000	3679	306542.0000	-3653	-302738.0000
201102	20110103	20110107	金融期貨            	FXF    	A         	9815	10151989.0000	11020	11422064.0000	-1205	-1270075.0000	767	769739.0000	1127	1130486.0000	-360	-360747.0000
201102	20110103	20110107	金融期貨            	FXF    	B         	688	724003.0000	145	151474.0000	543	572529.0000	742	744968.0000	51	51204.0000	691	693764.0000
201102	20110103	20110107	金融期貨            	FXF    	C         	10697	11064359.0000	11884	12304158.0000	-1187	-1239799.0000	916	919552.0000	8327	8358394.0000	-7411	-7438842.0000
201102	20110103	20110107	非金電期貨          	XIF    	A         	1540	1806016.0000	2004	2342617.0000	-464	-536601.0000	250	285532.0000	575	657293.0000	-325	-371761.0000
201102	20110103	20110107	非金電期貨          	XIF    	B         	0	.0000	0	.0000	0	.0000	18	20588.0000	0	.0000	18	20588.0000
201102	20110103	20110107	非金電期貨          	XIF    	C         	1025	1194156.0000	590	692594.0000	435	501562.0000	408	466670.0000	79	90349.0000	329	376321.0000
201102	20110103	20110107	電子期貨            	EXF    	A         	4441	6009165.0000	4885	6609794.0000	-444	-600629.0000	675	906827.0000	917	1230913.0000	-242	-324086.0000
201102	20110103	20110107	電子期貨            	EXF    	B         	29	39000.0000	3	4069.0000	26	34931.0000	184	247222.0000	85	114206.0000	99	133016.0000
201102	20110103	20110107	電子期貨            	EXF    	C         	4585	6188347.0000	5148	6953864.0000	-563	-765517.0000	2222	2983551.0000	5011	6730652.0000	-2789	-3747101.0000
201102	20110103	20110107	臺股期貨            	TXF    	A         	100863	178975524.0000	106542	189025923.0000	-5679	-10050399.0000	10692	18669127.0000	5365	9270204.0000	5327	9398923.0000
201102	20110103	20110107	臺股期貨            	TXF    	B         	439	783591.0000	827	1463026.0000	-388	-679435.0000	1149	2011088.0000	788	1379221.0000	361	631867.0000
201102	20110103	20110107	臺股期貨            	TXF    	C         	69042	122617982.0000	68881	122467961.0000	161	150021.0000	24136	42190787.0000	36019	62929597.0000	-11883	-20738810.0000
201102	20110103	20110107	臺灣50期貨          	T5F    	A         	0	.0000	0	.0000	0	.0000	0	.0000	1	595.0000	-1	-595.0000
201102	20110103	20110107	臺灣50期貨          	T5F    	B         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
201102	20110103	20110107	臺灣50期貨          	T5F    	C         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
201102	20110103	20110107	摩臺期              	MSF    	A         	0	.0000	0	.0000	0	.0000	29	26379.0000	29	26452.0000	0	-73.0000
201102	20110103	20110107	摩臺期              	MSF    	B         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
201102	20110103	20110107	摩臺期              	MSF    	C         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
201102	20110103	20110107	櫃買期貨            	GTF    	A         	926	529947.0000	920	526611.0000	6	3336.0000	73	41295.0000	114	64467.0000	-41	-23172.0000
201102	20110103	20110107	櫃買期貨            	GTF    	B         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
201102	20110103	20110107	櫃買期貨            	GTF    	C         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
201103	20110110	20110114	小型臺指            	MXF    	A         	32001	14248843.0000	27218	12134437.0000	4783	2114406.0000	5002	2238606.0000	2141	942188.0000	2861	1296418.0000
201103	20110110	20110114	小型臺指            	MXF    	B         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
201103	20110110	20110114	小型臺指            	MXF    	C         	33658	14977568.0000	33363	14862633.0000	295	114935.0000	3964	1773134.0000	2567	1145949.0000	1397	627185.0000
201103	20110110	20110114	股票期貨            	STF    	A         	19831	1435515.0000	19738	1421505.0000	93	14010.0000	2689	166710.0000	7124	657630.0000	-4435	-490920.0000
201103	20110110	20110114	股票期貨            	STF    	B         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
201103	20110110	20110114	股票期貨            	STF    	C         	516	50783.0000	725	67588.0000	-209	-16805.0000	92	13501.0000	3954	343809.0000	-3862	-330308.0000
201103	20110110	20110114	金融期貨            	FXF    	A         	8074	8417157.0000	7104	7416282.0000	970	1000875.0000	1280	1352845.0000	670	708099.0000	610	644746.0000
201103	20110110	20110114	金融期貨            	FXF    	B         	300	310921.0000	0	.0000	300	310921.0000	1042	1102614.0000	51	53968.0000	991	1048646.0000
201103	20110110	20110114	金融期貨            	FXF    	C         	9810	10246485.0000	9110	9534565.0000	700	711920.0000	1511	1598124.0000	8223	8694457.0000	-6712	-7096333.0000
201103	20110110	20110114	非金電期貨          	XIF    	A         	1571	1821362.0000	1529	1771817.0000	42	49545.0000	386	449666.0000	669	779759.0000	-283	-330093.0000
201103	20110110	20110114	非金電期貨          	XIF    	B         	0	.0000	0	.0000	0	.0000	18	20993.0000	0	.0000	18	20993.0000
201103	20110110	20110114	非金電期貨          	XIF    	C         	354	409433.0000	372	431802.0000	-18	-22369.0000	353	411704.0000	42	48974.0000	311	362730.0000
201103	20110110	20110114	電子期貨            	EXF    	A         	4732	6467792.0000	4716	6453640.0000	16	14152.0000	1020	1397232.0000	1246	1707401.0000	-226	-310169.0000
201103	20110110	20110114	電子期貨            	EXF    	B         	64	87662.0000	250	342101.0000	-186	-254439.0000	181	248187.0000	268	366819.0000	-87	-118632.0000
201103	20110110	20110114	電子期貨            	EXF    	C         	4901	6697743.0000	4218	5768340.0000	683	929403.0000	2848	3902378.0000	4954	6788434.0000	-2106	-2886056.0000
201103	20110110	20110114	臺股期貨            	TXF    	A         	100824	179814662.0000	94893	169193596.0000	5931	10621066.0000	15796	28274065.0000	4372	7731507.0000	11424	20542558.0000
201103	20110110	20110114	臺股期貨            	TXF    	B         	818	1453719.0000	737	1315689.0000	81	138030.0000	1367	2451475.0000	925	1658653.0000	442	792822.0000
201103	20110110	20110114	臺股期貨            	TXF    	C         	70455	125460827.0000	71194	126949624.0000	-739	-1488797.0000	27033	48412976.0000	39688	71027530.0000	-12655	-22614554.0000
201103	20110110	20110114	臺灣50期貨          	T5F    	A         	252	152589.0000	2	1204.0000	250	151385.0000	251	151984.0000	2	1222.0000	249	150762.0000
201103	20110110	20110114	臺灣50期貨          	T5F    	B         	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000	0	.0000
